,of,heur,run,best_x,best_y,maxeval,neval,N,CR,F
18,dartsscore,DE_N=15_CR=0.8_F=0.5,11577,"[7.828124999999968, 110.13671875]",[-54.3103],1000,165.0,15,0.8,0.5
19,dartsscore,DE_N=15_CR=0.8_F=0.5,11578,"[11.975000000000001, 109.5]",[-52.7127],1000,61.0,15,0.8,0.5
0,dartsscore,DE_N=15_CR=0.8_F=1,11579,"[-2.8999999999999773, 110.69999999999997]",[-54.88],1000,223.0,15,0.8,1.0
1,dartsscore,DE_N=15_CR=0.8_F=1,11580,"[1.1000000000000156, 108.89999999999993]",[-50.492],1000,inf,15,0.8,1.0
2,dartsscore,DE_N=15_CR=0.8_F=1,11581,"[-31.90000000000002, -106.20000000000012]",[-52.2462],1000,inf,15,0.8,1.0
3,dartsscore,DE_N=15_CR=0.8_F=1,11582,"[-0.20000000000001705, 111.80000000000001]",[-54.104],1000,219.0,15,0.8,1.0
4,dartsscore,DE_N=15_CR=0.8_F=1,11583,"[58.300000000000054, 95.49999999999989]",[-48.5129],1000,inf,15,0.8,1.0
5,dartsscore,DE_N=15_CR=0.8_F=1,11584,"[-2.699999999999969, 111.20000000000003]",[-54.668],1000,737.0,15,0.8,1.0
6,dartsscore,DE_N=15_CR=0.8_F=1,11585,"[6.89999999999999, 110.39999999999998]",[-54.8366],1000,58.0,15,0.8,1.0
7,dartsscore,DE_N=15_CR=0.8_F=1,11586,"[9.899999999999991, 111.60000000000007]",[-53.1914],1000,737.0,15,0.8,1.0
8,dartsscore,DE_N=15_CR=0.8_F=1,11587,"[-10.40000000000002, 110.89999999999998]",[-54.512],1000,777.0,15,0.8,1.0
9,dartsscore,DE_N=15_CR=0.8_F=1,11588,"[-32.10000000000004, -106.49999999999991]",[-52.1702],1000,inf,15,0.8,1.0
10,dartsscore,DE_N=15_CR=0.8_F=1,11589,"[-37.999999999999986, -101.70000000000003]",[-46.721],1000,inf,15,0.8,1.0
11,dartsscore,DE_N=15_CR=0.8_F=1,11590,"[5.899999999999963, 112.4000000000002]",[-52.248],1000,inf,15,0.8,1.0
12,dartsscore,DE_N=15_CR=0.8_F=1,11591,"[2.2999999999999976, 112.3]",[-52.52],1000,248.0,15,0.8,1.0
13,dartsscore,DE_N=15_CR=0.8_F=1,11592,"[63.09999999999998, 95.00000000000003]",[-40.7124],1000,inf,15,0.8,1.0
14,dartsscore,DE_N=15_CR=0.8_F=1,11593,"[61.199999999999996, 92.40000000000005]",[-49.5072],1000,inf,15,0.8,1.0
15,dartsscore,DE_N=15_CR=0.8_F=1,11594,"[8.799999999999823, 111.30000000000034]",[-54.2728],1000,608.0,15,0.8,1.0
16,dartsscore,DE_N=15_CR=0.8_F=1,11595,"[-9.0, 111.39999999999998]",[-53.954],1000,409.0,15,0.8,1.0
17,dartsscore,DE_N=15_CR=0.8_F=1,11596,"[67.79999999999998, 88.10000000000001]",[-49.3884],1000,inf,15,0.8,1.0
18,dartsscore,DE_N=15_CR=0.8_F=1,11597,"[-7.300000000000001, 109.99999999999999]",[-54.1],1000,290.0,15,0.8,1.0
19,dartsscore,DE_N=15_CR=0.8_F=1,11598,"[-8.200000000000017, 109.70000000000003]",[-53.8315],1000,304.0,15,0.8,1.0
0,dartsscore,DE_N=15_CR=0.8_F=1.5,11599,"[-22.09687499999997, -108.54296875000006]",[-50.756],1000,inf,15,0.8,1.5
1,dartsscore,DE_N=15_CR=0.8_F=1.5,11600,"[5.915136718749466, 109.62128906250004]",[-53.132],1000,545.0,15,0.8,1.5
2,dartsscore,DE_N=15_CR=0.8_F=1.5,11601,"[8.5, 110.00000000000001]",[-54.2018],1000,26.0,15,0.8,1.5
3,dartsscore,DE_N=15_CR=0.8_F=1.5,11602,"[-9.125000000000021, 109.09999999999997]",[-51.7815],1000,inf,15,0.8,1.5
4,dartsscore,DE_N=15_CR=0.8_F=1.5,11603,"[-30.710647583005837, -106.95466918945198]",[-52.25],1000,inf,15,0.8,1.5
5,dartsscore,DE_N=15_CR=0.8_F=1.5,11604,"[66.48876953125054, 88.16249999999995]",[-49.1544],1000,inf,15,0.8,1.5
6,dartsscore,DE_N=15_CR=0.8_F=1.5,11605,"[-13.05, 110.39999999999999]",[-52.9115],1000,50.0,15,0.8,1.5
7,dartsscore,DE_N=15_CR=0.8_F=1.5,11606,"[-31.66782226562539, -106.12404785156255]",[-52.2082],1000,inf,15,0.8,1.5
8,dartsscore,DE_N=15_CR=0.8_F=1.5,11607,"[3.3046875000000044, 111.9125]",[-54.028],1000,685.0,15,0.8,1.5
9,dartsscore,DE_N=15_CR=0.8_F=1.5,11608,"[-24.535937500000095, -106.39492187499997]",[-48.7738],1000,inf,15,0.8,1.5
10,dartsscore,DE_N=15_CR=0.8_F=1.5,11609,"[9.700000000000003, 107.77968749999997]",[-46.8219],1000,inf,15,0.8,1.5
11,dartsscore,DE_N=15_CR=0.8_F=1.5,11610,"[62.70624999999998, 91.62500000000001]",[-49.3884],1000,inf,15,0.8,1.5
12,dartsscore,DE_N=15_CR=0.8_F=1.5,11611,"[5.5, 112.29999999999998]",[-52.672],1000,20.0,15,0.8,1.5
13,dartsscore,DE_N=15_CR=0.8_F=1.5,11612,"[4.175000000000015, 111.17968749999999]",[-54.784],1000,736.0,15,0.8,1.5
14,dartsscore,DE_N=15_CR=0.8_F=1.5,11613,"[8.8, 112.15]",[-52.4932],1000,inf,15,0.8,1.5
15,dartsscore,DE_N=15_CR=0.8_F=1.5,11614,"[59.03476562500003, 93.99707031250422]",[-49.2924],1000,inf,15,0.8,1.5
16,dartsscore,DE_N=15_CR=0.8_F=1.5,11615,"[2.468750000000057, 109.51249999999996]",[-52.632],1000,54.0,15,0.8,1.5
17,dartsscore,DE_N=15_CR=0.8_F=1.5,11616,"[-0.3, 109.4367187499988]",[-52.216],1000,inf,15,0.8,1.5
18,dartsscore,DE_N=15_CR=0.8_F=1.5,11617,"[10.97499999999988, 110.42499999999993]",[-54.6271],1000,364.0,15,0.8,1.5
19,dartsscore,DE_N=15_CR=0.8_F=1.5,11618,"[-2.3437500000001137, 113.12324218750042]",[-49.692],1000,inf,15,0.8,1.5
0,dartsscore,DE_N=15_CR=0.8_F=2,11619,"[-12.599999999999582, 110.50000000000011]",[-53.407],1000,861.0,15,0.8,2.0
1,dartsscore,DE_N=15_CR=0.8_F=2,11620,"[-10.900000000000858, 110.90000000000006]",[-54.5185],1000,631.0,15,0.8,2.0
2,dartsscore,DE_N=15_CR=0.8_F=2,11621,"[1.600000000000378, 111.49999999999999]",[-54.424],1000,527.0,15,0.8,2.0
3,dartsscore,DE_N=15_CR=0.8_F=2,11622,"[70.40000000000015, 83.50000000000017]",[-46.5842],1000,inf,15,0.8,2.0
4,dartsscore,DE_N=15_CR=0.8_F=2,11623,"[-30.700000000000017, -104.90000000000003]",[-49.3164],1000,inf,15,0.8,2.0
5,dartsscore,DE_N=15_CR=0.8_F=2,11624,[ -7.5 110.7],[-54.839],1000,14.0,15,0.8,2.0
6,dartsscore,DE_N=15_CR=0.8_F=2,11625,[-0.8  0.1],[-48.4325],1000,inf,15,0.8,2.0
7,dartsscore,DE_N=15_CR=0.8_F=2,11626,"[-0.19999999999988916, 3.20000000000001]",[-45.32],1000,inf,15,0.8,2.0
8,dartsscore,DE_N=15_CR=0.8_F=2,11627,"[12.100000000000511, 112.0]",[-50.7877],1000,inf,15,0.8,2.0
9,dartsscore,DE_N=15_CR=0.8_F=2,11628,"[-21.400000000000034, -109.79999999999998]",[-48.2832],1000,inf,15,0.8,2.0
10,dartsscore,DE_N=15_CR=0.8_F=2,11629,[0.6 0.6],[-48.335],1000,inf,15,0.8,2.0
11,dartsscore,DE_N=15_CR=0.8_F=2,11630,[-1.9 -2.9],[-44.64],1000,inf,15,0.8,2.0
12,dartsscore,DE_N=15_CR=0.8_F=2,11631,"[-10.800000000000177, 109.90000000000038]",[-54.14],1000,556.0,15,0.8,2.0
13,dartsscore,DE_N=15_CR=0.8_F=2,11632,"[9.499999999997673, 107.30000000000001]",[-44.1787],1000,inf,15,0.8,2.0
14,dartsscore,DE_N=15_CR=0.8_F=2,11633,[-0.3  1.5],[-47.9425],1000,inf,15,0.8,2.0
15,dartsscore,DE_N=15_CR=0.8_F=2,11634,"[-12.200000000001083, 108.30000000000007]",[-49.6875],1000,inf,15,0.8,2.0
16,dartsscore,DE_N=15_CR=0.8_F=2,11635,"[0.0, -4.800000000000026]",[-40.89],1000,inf,15,0.8,2.0
17,dartsscore,DE_N=15_CR=0.8_F=2,11636,"[-26.199999999999974, -109.6]",[-49.2274],1000,inf,15,0.8,2.0
18,dartsscore,DE_N=15_CR=0.8_F=2,11637,"[-39.9000000000046, -103.80000000000004]",[-52.1398],1000,inf,15,0.8,2.0
19,dartsscore,DE_N=15_CR=0.8_F=2,11638,"[9.599999999995253, 108.19999999999996]",[-49.0761],1000,inf,15,0.8,2.0
0,dartsscore,DE_N=15_CR=1_F=0.1,11639,"[2.2094686502046006, -0.7292780524210033]",[-46.98],1000,inf,15,1.0,0.1
1,dartsscore,DE_N=15_CR=1_F=0.1,11640,"[-0.38544285002443823, 0.3786418869495334]",[-48.5425],1000,inf,15,1.0,0.1
2,dartsscore,DE_N=15_CR=1_F=0.1,11641,"[0.7927762891463211, 0.5929635605494249]",[-48.3625],1000,inf,15,1.0,0.1
3,dartsscore,DE_N=15_CR=1_F=0.1,11642,"[-2.0622140592832094, -1.0477308287658489]",[-47.01],1000,inf,15,1.0,0.1
4,dartsscore,DE_N=15_CR=1_F=0.1,11643,"[-1.4919676770000003, 0.25169608400000004]",[-47.9025],1000,inf,15,1.0,0.1
5,dartsscore,DE_N=15_CR=1_F=0.1,11644,"[-27.149207773570648, -107.5547411014791]",[-52.174],1000,inf,15,1.0,0.1
6,dartsscore,DE_N=15_CR=1_F=0.1,11645,"[-25.40048371283079, -108.14759536001736]",[-52.209],1000,inf,15,1.0,0.1
7,dartsscore,DE_N=15_CR=1_F=0.1,11646,"[-0.020913999999999988, 0.08199600000000007]",[-48.64],1000,inf,15,1.0,0.1
8,dartsscore,DE_N=15_CR=1_F=0.1,11647,"[-90.17918743206505, -65.21207560065005]",[-43.8176],1000,inf,15,1.0,0.1
9,dartsscore,DE_N=15_CR=1_F=0.1,11648,"[-9.459330000000001, 109.62847000000001]",[-53.777],1000,48.0,15,1.0,0.1
10,dartsscore,DE_N=15_CR=1_F=0.1,11649,"[72.64887079964069, 83.44062267450393]",[-49.325],1000,inf,15,1.0,0.1
11,dartsscore,DE_N=15_CR=1_F=0.1,11650,[  1.1 111.5],[-54.368],1000,8.0,15,1.0,0.1
12,dartsscore,DE_N=15_CR=1_F=0.1,11651,"[0.25257748563590854, 0.11662238109986903]",[-48.6825],1000,inf,15,1.0,0.1
13,dartsscore,DE_N=15_CR=1_F=0.1,11652,"[0.18859570093491412, -0.2938123692822955]",[-48.63],1000,inf,15,1.0,0.1
14,dartsscore,DE_N=15_CR=1_F=0.1,11653,"[72.48994770006, 83.93145054368999]",[-49.38],1000,inf,15,1.0,0.1
15,dartsscore,DE_N=15_CR=1_F=0.1,11654,"[61.36475365255612, 92.59859667355212]",[-49.5936],1000,inf,15,1.0,0.1
16,dartsscore,DE_N=15_CR=1_F=0.1,11655,"[-0.5177508787775869, -0.6562871731215386]",[-48.42],1000,inf,15,1.0,0.1
17,dartsscore,DE_N=15_CR=1_F=0.1,11656,"[-1.3978494789019107, 1.8652548949754986]",[-47.1475],1000,inf,15,1.0,0.1
18,dartsscore,DE_N=15_CR=1_F=0.1,11657,"[-5.9893665098195195, 113.28570963126373]",[-48.308],1000,inf,15,1.0,0.1
19,dartsscore,DE_N=15_CR=1_F=0.1,11658,"[4.6397137344, 2.051142978899999]",[-40.0625],1000,inf,15,1.0,0.1
0,dartsscore,DE_N=15_CR=1_F=0.5,11659,"[0.25500192493201174, 0.13373541831970365]",[-48.6825],1000,inf,15,1.0,0.5
1,dartsscore,DE_N=15_CR=1_F=0.5,11660,"[11.247802734375007, 110.06618041992188]",[-54.1],1000,693.0,15,1.0,0.5
2,dartsscore,DE_N=15_CR=1_F=0.5,11661,"[0.030399471521370347, -0.07555931061506468]",[-48.685],1000,inf,15,1.0,0.5
3,dartsscore,DE_N=15_CR=1_F=0.5,11662,"[-36.53222483545545, -104.67029745802282]",[-52.3298],1000,inf,15,1.0,0.5
4,dartsscore,DE_N=15_CR=1_F=0.5,11663,"[0.5560546874999979, 110.5244873046875]",[-54.532],1000,200.0,15,1.0,0.5
5,dartsscore,DE_N=15_CR=1_F=0.5,11664,"[-32.50975208282471, -106.0509397506714]",[-52.4286],1000,inf,15,1.0,0.5
6,dartsscore,DE_N=15_CR=1_F=0.5,11665,"[6.176953125000001, 112.16718750000004]",[-52.8],1000,156.0,15,1.0,0.5
7,dartsscore,DE_N=15_CR=1_F=0.5,11666,"[0.024017703533164292, -0.020052552223202957]",[-48.685],1000,inf,15,1.0,0.5
8,dartsscore,DE_N=15_CR=1_F=0.5,11667,"[-32.5563550978899, -106.08848550468682]",[-52.4286],1000,inf,15,1.0,0.5
9,dartsscore,DE_N=15_CR=1_F=0.5,11668,"[0.026175308227547822, -0.07294845581054235]",[-48.685],1000,inf,15,1.0,0.5
10,dartsscore,DE_N=15_CR=1_F=0.5,11669,[ -7.  111.4],[-54.2595],1000,10.0,15,1.0,0.5
11,dartsscore,DE_N=15_CR=1_F=0.5,11670,"[3.328124999999992, 110.52421875]",[-54.404],1000,276.0,15,1.0,0.5
12,dartsscore,DE_N=15_CR=1_F=0.5,11671,"[0.019157886505127453, -0.09413638114929365]",[-48.685],1000,inf,15,1.0,0.5
13,dartsscore,DE_N=15_CR=1_F=0.5,11672,"[3.8156250000000087, 110.54374999999999]",[-54.544],1000,196.0,15,1.0,0.5
14,dartsscore,DE_N=15_CR=1_F=0.5,11673,"[-0.1388932704925484, 0.21182026863098552]",[-48.705],1000,inf,15,1.0,0.5
15,dartsscore,DE_N=15_CR=1_F=0.5,11674,"[-37.699609374999994, -105.08046875]",[-51.7712],1000,inf,15,1.0,0.5
16,dartsscore,DE_N=15_CR=1_F=0.5,11675,"[5.551953125000004, 109.52968749999998]",[-53.18],1000,263.0,15,1.0,0.5
17,dartsscore,DE_N=15_CR=1_F=0.5,11676,"[-10.505249023437507, 111.26654052734375]",[-54.1455],1000,249.0,15,1.0,0.5
18,dartsscore,DE_N=15_CR=1_F=0.5,11677,"[-30.55595169067383, -106.84675903320314]",[-52.2652],1000,inf,15,1.0,0.5
19,dartsscore,DE_N=15_CR=1_F=0.5,11678,"[0.4875000000000007, 110.0125]",[-53.736],1000,68.0,15,1.0,0.5
0,dartsscore,DE_N=15_CR=1_F=1,11679,"[-11.80000000000004, 109.10000000000001]",[-52.3205],1000,inf,15,1.0,1.0
1,dartsscore,DE_N=15_CR=1_F=1,11680,"[-30.799999999999898, -107.80000000000004]",[-50.4678],1000,inf,15,1.0,1.0
2,dartsscore,DE_N=15_CR=1_F=1,11681,"[31.199999999999967, -107.2]",[-46.2876],1000,inf,15,1.0,1.0
3,dartsscore,DE_N=15_CR=1_F=1,11682,"[-38.3, -105.0]",[-51.3912],1000,inf,15,1.0,1.0
4,dartsscore,DE_N=15_CR=1_F=1,11683,"[0.699999999999966, 0.10000000000002829]",[-48.5275],1000,inf,15,1.0,1.0
5,dartsscore,DE_N=15_CR=1_F=1,11684,"[1.9000000000000057, 112.10000000000002]",[-53.032],1000,89.0,15,1.0,1.0
6,dartsscore,DE_N=15_CR=1_F=1,11685,"[70.69999999999999, 86.99999999999996]",[-48.078],1000,inf,15,1.0,1.0
7,dartsscore,DE_N=15_CR=1_F=1,11686,[-3.3 -0.3],[-45.09],1000,inf,15,1.0,1.0
8,dartsscore,DE_N=15_CR=1_F=1,11687,"[57.099999999999994, 97.0]",[-46.6483],1000,inf,15,1.0,1.0
9,dartsscore,DE_N=15_CR=1_F=1,11688,"[2.1999999999999993, 0.3999999999999915]",[-47.035],1000,inf,15,1.0,1.0
10,dartsscore,DE_N=15_CR=1_F=1,11689,"[9.399999999999977, 111.99999999999997]",[-52.722],1000,190.0,15,1.0,1.0
11,dartsscore,DE_N=15_CR=1_F=1,11690,"[-64.30000000000001, -151.59999999999997]",[-34.2361],1000,inf,15,1.0,1.0
12,dartsscore,DE_N=15_CR=1_F=1,11691,"[-46.50000000000001, -102.99999999999997]",[-47.4664],1000,inf,15,1.0,1.0
13,dartsscore,DE_N=15_CR=1_F=1,11692,"[-31.30000000000001, -108.2]",[-49.6166],1000,inf,15,1.0,1.0
14,dartsscore,DE_N=15_CR=1_F=1,11693,[ 0.1 -0. ],[-48.575],1000,inf,15,1.0,1.0
15,dartsscore,DE_N=15_CR=1_F=1,11694,"[10.30000000000004, 111.69999999999979]",[-53.3498],1000,390.0,15,1.0,1.0
16,dartsscore,DE_N=15_CR=1_F=1,11695,"[-0.6999999999999802, 1.4000000000001052]",[-47.875],1000,inf,15,1.0,1.0
17,dartsscore,DE_N=15_CR=1_F=1,11696,"[-39.10000000000001, -104.00000000000001]",[-51.965],1000,inf,15,1.0,1.0
18,dartsscore,DE_N=15_CR=1_F=1,11697,"[3.600000000000037, 4.399999999999835]",[-38.1136],1000,inf,15,1.0,1.0
19,dartsscore,DE_N=15_CR=1_F=1,11698,"[8.899999999999997, 110.20000000000026]",[-54.6104],1000,348.0,15,1.0,1.0
0,dartsscore,DE_N=15_CR=1_F=1.5,11699,"[-14.174999999999974, 112.43749999999997]",[-45.42],1000,inf,15,1.0,1.5
1,dartsscore,DE_N=15_CR=1_F=1.5,11700,"[-28.63732910156247, -107.30861816405866]",[-52.2652],1000,inf,15,1.0,1.5
2,dartsscore,DE_N=15_CR=1_F=1.5,11701,"[-9.54999999999999, 110.8625]",[-54.77],1000,200.0,15,1.0,1.5
3,dartsscore,DE_N=15_CR=1_F=1.5,11702,"[-36.464843749999936, -103.35390624999967]",[-49.9092],1000,inf,15,1.0,1.5
4,dartsscore,DE_N=15_CR=1_F=1.5,11703,"[4.009374999999925, 111.93437499999997]",[-53.528],1000,360.0,15,1.0,1.5
5,dartsscore,DE_N=15_CR=1_F=1.5,11704,"[-40.615624999999966, -103.10703125]",[-52.1816],1000,inf,15,1.0,1.5
6,dartsscore,DE_N=15_CR=1_F=1.5,11705,"[3.8515624999998153, 112.0906250000001]",[-53.104],1000,492.0,15,1.0,1.5
7,dartsscore,DE_N=15_CR=1_F=1.5,11706,[ 0.1 -0.9],[-48.36],1000,inf,15,1.0,1.5
8,dartsscore,DE_N=15_CR=1_F=1.5,11707,"[67.38085937500249, 88.8392578125006]",[-49.1436],1000,inf,15,1.0,1.5
9,dartsscore,DE_N=15_CR=1_F=1.5,11708,"[30.724999999999973, -106.77499999999999]",[-46.7466],1000,inf,15,1.0,1.5
10,dartsscore,DE_N=15_CR=1_F=1.5,11709,"[-9.52890625000002, 111.07968749999996]",[-54.5595],1000,84.0,15,1.0,1.5
11,dartsscore,DE_N=15_CR=1_F=1.5,11710,"[5.837499999999707, 113.3781249999999]",[-47.736],1000,inf,15,1.0,1.5
12,dartsscore,DE_N=15_CR=1_F=1.5,11711,"[7.899365234374777, 110.07553710937509]",[-54.2543],1000,845.0,15,1.0,1.5
13,dartsscore,DE_N=15_CR=1_F=1.5,11712,"[-31.05234375000004, -106.49453125000048]",[-52.0372],1000,inf,15,1.0,1.5
14,dartsscore,DE_N=15_CR=1_F=1.5,11713,"[-28.58750000000005, -104.63750000000005]",[-46.2976],1000,inf,15,1.0,1.5
15,dartsscore,DE_N=15_CR=1_F=1.5,11714,"[-13.590624999999903, 109.98749999999987]",[-51.7405],1000,inf,15,1.0,1.5
16,dartsscore,DE_N=15_CR=1_F=1.5,11715,"[-35.11250000000001, -101.68750000000003]",[-41.363],1000,inf,15,1.0,1.5
17,dartsscore,DE_N=15_CR=1_F=1.5,11716,"[-40.76249999999999, -103.50000000000006]",[-51.95],1000,inf,15,1.0,1.5
18,dartsscore,DE_N=15_CR=1_F=1.5,11717,"[-90.98437500000007, -57.515625000000114]",[-35.168],1000,inf,15,1.0,1.5
19,dartsscore,DE_N=15_CR=1_F=1.5,11718,"[-39.47460937500018, -103.84023437500007]",[-51.9118],1000,inf,15,1.0,1.5
0,dartsscore,DE_N=15_CR=1_F=2,11719,"[-0.600000000000005, 111.39999999999999]",[-54.82],1000,153.0,15,1.0,2.0
1,dartsscore,DE_N=15_CR=1_F=2,11720,[-0.7  2.7],[-46.09],1000,inf,15,1.0,2.0
2,dartsscore,DE_N=15_CR=1_F=2,11721,"[-27.799999999999834, -108.00000000000001]",[-51.603],1000,inf,15,1.0,2.0
3,dartsscore,DE_N=15_CR=1_F=2,11722,"[-24.000000000000227, -108.59999999999835]",[-51.795],1000,inf,15,1.0,2.0
4,dartsscore,DE_N=15_CR=1_F=2,11723,"[0.39999999999994174, 109.20000000000017]",[-51.46],1000,inf,15,1.0,2.0
5,dartsscore,DE_N=15_CR=1_F=2,11724,"[-10.699999999999992, 110.40000000000006]",[-54.5255],1000,355.0,15,1.0,2.0
6,dartsscore,DE_N=15_CR=1_F=2,11725,"[-14.099999999999945, 110.29999999999998]",[-50.179],1000,inf,15,1.0,2.0
7,dartsscore,DE_N=15_CR=1_F=2,11726,"[-23.400000000000006, -109.79999999999998]",[-49.7872],1000,inf,15,1.0,2.0
8,dartsscore,DE_N=15_CR=1_F=2,11727,[-0.2 -0.3],[-48.65],1000,inf,15,1.0,2.0
9,dartsscore,DE_N=15_CR=1_F=2,11728,"[-33.10000000000011, -106.59999999999994]",[-51.6876],1000,inf,15,1.0,2.0
10,dartsscore,DE_N=15_CR=1_F=2,11729,"[2.0999999999998806, -3.700000000000074]",[-42.3425],1000,inf,15,1.0,2.0
11,dartsscore,DE_N=15_CR=1_F=2,11730,"[-42.60000000000001, -103.60000000000002]",[-50.8854],1000,inf,15,1.0,2.0
12,dartsscore,DE_N=15_CR=1_F=2,11731,"[-35.099999999999966, -105.5]",[-51.9346],1000,inf,15,1.0,2.0
13,dartsscore,DE_N=15_CR=1_F=2,11732,"[55.50000000000006, 94.59999999999997]",[-47.4564],1000,inf,15,1.0,2.0
14,dartsscore,DE_N=15_CR=1_F=2,11733,"[62.5, 95.90000000000005]",[-37.9116],1000,inf,15,1.0,2.0
15,dartsscore,DE_N=15_CR=1_F=2,11734,"[67.89999999999998, 82.59999999999995]",[-35.5414],1000,inf,15,1.0,2.0
16,dartsscore,DE_N=15_CR=1_F=2,11735,"[-128.49999999999997, -101.89999999999996]",[-27.9536],1000,inf,15,1.0,2.0
17,dartsscore,DE_N=15_CR=1_F=2,11736,"[65.20000000000017, 90.20000000000012]",[-49.1868],1000,inf,15,1.0,2.0
18,dartsscore,DE_N=15_CR=1_F=2,11737,"[65.99999999999916, 89.89999999999858]",[-49.1184],1000,inf,15,1.0,2.0
19,dartsscore,DE_N=15_CR=1_F=2,11738,"[-10.900000000000016, 108.59999999999997]",[-50.8605],1000,inf,15,1.0,2.0
0,dartsscore,DE_N=20_CR=0_F=0.1,11739,"[-0.6286800000000028, 0.7317680000000015]",[-48.375],1000,inf,20,0.0,0.1
1,dartsscore,DE_N=20_CR=0_F=0.1,11740,"[-26.130881108369998, -108.4652471907]",[-51.745],1000,inf,20,0.0,0.1
2,dartsscore,DE_N=20_CR=0_F=0.1,11741,"[0.34571399999999997, 0.09744291874975772]",[-48.68],1000,inf,20,0.0,0.1
3,dartsscore,DE_N=20_CR=0_F=0.1,11742,"[-83.78193499999999, -73.670911]",[-43.4098],1000,inf,20,0.0,0.1
4,dartsscore,DE_N=20_CR=0_F=0.1,11743,"[0.16032000000000002, 111.89338]",[-53.76],1000,404.0,20,0.0,0.1
5,dartsscore,DE_N=20_CR=0_F=0.1,11744,"[-0.31500000000000083, 0.8868999999999982]",[-48.47],1000,inf,20,0.0,0.1
6,dartsscore,DE_N=20_CR=0_F=0.1,11745,"[-25.786996700000003, -107.3266]",[-51.794],1000,inf,20,0.0,0.1
7,dartsscore,DE_N=20_CR=0_F=0.1,11746,"[6.0, 113.20548999999998]",[-48.94],1000,inf,20,0.0,0.1
8,dartsscore,DE_N=20_CR=0_F=0.1,11747,"[-0.43377288299999883, -0.20396707200000058]",[-48.6275],1000,inf,20,0.0,0.1
9,dartsscore,DE_N=20_CR=0_F=0.1,11748,"[-3.489000000000001, 111.057]",[-54.796],1000,249.0,20,0.0,0.1
10,dartsscore,DE_N=20_CR=0_F=0.1,11749,"[1.006, 110.079699]",[-54.028],1000,175.0,20,0.0,0.1
11,dartsscore,DE_N=20_CR=0_F=0.1,11750,"[-38.8341263584264, -103.95732503139999]",[-52.1778],1000,inf,20,0.0,0.1
12,dartsscore,DE_N=20_CR=0_F=0.1,11751,"[0.23331000000000035, 111.71990000000001]",[-54.088],1000,333.0,20,0.0,0.1
13,dartsscore,DE_N=20_CR=0_F=0.1,11752,"[0.2, 0.07561850000000009]",[-48.6625],1000,inf,20,0.0,0.1
14,dartsscore,DE_N=20_CR=0_F=0.1,11753,"[0.16529653389999904, -0.10117999100000141]",[-48.6725],1000,inf,20,0.0,0.1
15,dartsscore,DE_N=20_CR=0_F=0.1,11754,"[-5.7, 110.91000000000001]",[-54.892],1000,171.0,20,0.0,0.1
16,dartsscore,DE_N=20_CR=0_F=0.1,11755,"[-27.1105209, -109.26679790000001]",[-49.475],1000,inf,20,0.0,0.1
17,dartsscore,DE_N=20_CR=0_F=0.1,11756,"[4.4, 110.98124]",[-54.896],1000,149.0,20,0.0,0.1
18,dartsscore,DE_N=20_CR=0_F=0.1,11757,"[0.7999531180000048, 110.24107219]",[-54.068],1000,507.0,20,0.0,0.1
19,dartsscore,DE_N=20_CR=0_F=0.1,11758,"[-42.177728810000005, -102.61918]",[-52.3228],1000,inf,20,0.0,0.1
0,dartsscore,DE_N=20_CR=0_F=0.5,11759,"[3.7749999999999986, 110.23750000000001]",[-54.416],1000,115.0,20,0.0,0.5
1,dartsscore,DE_N=20_CR=0_F=0.5,11760,"[-31.499999999999996, -106.7265625]",[-51.9118],1000,inf,20,0.0,0.5
2,dartsscore,DE_N=20_CR=0_F=0.5,11761,"[-2.3, 110.33906250000001]",[-54.396],1000,851.0,20,0.0,0.5
3,dartsscore,DE_N=20_CR=0_F=0.5,11762,"[4.3125, 112.21875]",[-53.02],1000,309.0,20,0.0,0.5
4,dartsscore,DE_N=20_CR=0_F=0.5,11763,"[2.362499999999997, 111.60000000000002]",[-53.904],1000,166.0,20,0.0,0.5
5,dartsscore,DE_N=20_CR=0_F=0.5,11764,"[0.8249999999999984, 111.425]",[-54.492],1000,168.0,20,0.0,0.5
6,dartsscore,DE_N=20_CR=0_F=0.5,11765,"[-8.700000000000003, 110.78125]",[-54.603],1000,227.0,20,0.0,0.5
7,dartsscore,DE_N=20_CR=0_F=0.5,11766,"[-3.7, 111.45]",[-54.32],1000,44.0,20,0.0,0.5
8,dartsscore,DE_N=20_CR=0_F=0.5,11767,"[-38.8625, -103.7875]",[-51.889],1000,inf,20,0.0,0.5
9,dartsscore,DE_N=20_CR=0_F=0.5,11768,"[0.681250000000003, 109.9703125]",[-53.82],1000,671.0,20,0.0,0.5
10,dartsscore,DE_N=20_CR=0_F=0.5,11769,"[4.950000000000003, 109.821875]",[-53.744],1000,283.0,20,0.0,0.5
11,dartsscore,DE_N=20_CR=0_F=0.5,11770,"[0.4499999999999984, 110.44375000000001]",[-54.56],1000,190.0,20,0.0,0.5
12,dartsscore,DE_N=20_CR=0_F=0.5,11771,"[9.224999999999994, 111.11875]",[-54.4721],1000,299.0,20,0.0,0.5
13,dartsscore,DE_N=20_CR=0_F=0.5,11772,"[8.3, 109.23750000000001]",[-52.4745],1000,inf,20,0.0,0.5
